"attachments/0/__module_component_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__module_operation_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__typename","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/drm_info","attachments/0/fallbackImage/height","attachments/0/fallbackImage/uri","attachments/0/fallbackImage/width","attachments/0/fallback_image/height","attachments/0/fallback_image/uri","attachments/0/fallback_image/width","attachments/0/fbls_tier","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_playable","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/label","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/pack","attachments/0/pack/id","attachments/0/pack/name","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sprite_image","attachments/0/sprite_image/uri","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","postTitle","profileId","profileName","profilePicture","profileUrl","text","threadingDepth"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/860130566810009/?comment_id=2775874952757607",,"2026-01-18T07:56:06.000Z","1423360972485206","https://www.facebook.com/100044339503810/posts/1423360972485206","ZmVlZGJhY2s6MTQyMzM2MDk3MjQ4NTIwNl8yNzc1ODc0OTUyNzU3NjA3","Y29tbWVudDoxNDIzMzYwOTcyNDg1MjA2XzI3NzU4NzQ5NTI3NTc2MDc=","https://www.facebook.com/100044339503810/posts/1423360972485206","0","Sunday = delicious + healthy ! This protein rich and tasty Kala Chana Dosa is a must try today.

#chefkunal #foodblogger #food #trending #indianfood dosa","pfbid0guknZKVWXZTpSPbqHktNmx9i2HdDfe6zHPw86W5Pz5VvZUWK3i7PDkKAET14UxAql","Rekha Katyal","https://scontent.fcae1-1.fna.fbcdn.net/v/t39.30808-1/499776595_2596507360692280_7891269635317830117_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=d4GfBfpttv4Q7kNvwFRua24&_nc_oc=AdlKUidwCa-hrcNnoP0HpO2YsmGImfPhhthPghhQ4TSI7HfuzO4mvBXLPxWAnjeswG4&_nc_zt=24&_nc_ht=scontent.fcae1-1.fna&_nc_gid=jA6jP6xK85p7TnvkITgaFg&oh=00_Afp29E-UvoXXf-u44wLAxxob1krn6twmy3Et_G-WlzNFHg&oe=6973EAB9","https://www.facebook.com/rekha.katyal33","Mera favourite song 👌 Woooow dosa 👌👍","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/860130566810009/?comment_id=1232409678845882",,"2026-01-18T15:28:54.000Z","1423360972485206","https://www.facebook.com/100044339503810/posts/1423360972485206","ZmVlZGJhY2s6MTQyMzM2MDk3MjQ4NTIwNl8xMjMyNDA5Njc4ODQ1ODgy","Y29tbWVudDoxNDIzMzYwOTcyNDg1MjA2XzEyMzI0MDk2Nzg4NDU4ODI=","https://www.facebook.com/100044339503810/posts/1423360972485206","1","Sunday = delicious + healthy ! This protein rich and tasty Kala Chana Dosa is a must try today.

#chefkunal #foodblogger #food #trending #indianfood dosa","pfbid0nre9TLwnKdNZ2jM7LyhSLdcdZpadVdvjc57Da6N7Zb3cfMmNBRNXjSCKmWPsSnPul","Inder Jit Singh","https://scontent.fcae1-1.fna.fbcdn.net/v/t1.6435-1/46463467_106946806991925_7950891527629176832_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=WNRd8zGsuMAQ7kNvwHeTynK&_nc_oc=Adlc3Io3qHdYLtK_YpOGno2PJ8b_Tt1j5wLI-S3n5_h5NhW7rP8ciPWYRqtCPUdSaqI&_nc_zt=24&_nc_ht=scontent.fcae1-1.fna&_nc_gid=jA6jP6xK85p7TnvkITgaFg&oh=00_AfrrjxsPoEPLwYdKFayUXMLDk35XUzKPbCIKmDxzue305A&oe=69959928","https://www.facebook.com/people/Inder-Jit-Singh/pfbid0nre9TLwnKdNZ2jM7LyhSLdcdZpadVdvjc57Da6N7Zb3cfMmNBRNXjSCKmWPsSnPul/","Chole boil hai","0"
,,"GenericAttachmentMedia","116","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/1557260426112848715?url=https%3A%2F%2Fmedia.tenor.com%2FKRCjm1BxzFQAAAAM%2Fwnowlin-yummy.gif&fb_obo=1&utld=tenor.com&stp=dst-gif_fr_q75&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&_nc_oc=AdkUBzb5yluDJw6p53zKCzXBnIVt7RiPgjAE1QrVCld1ovKgdJ9R_9IA0WbfNl_gh4k&ccb=13-1&oh=06_Q3-7AU2o-yPkTNLxTgirumUzodrgIUHOBPFydQ3qW78zEb8N&oe=696FFD02&_nc_sid=9e3c15","220","media.tenor.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"869128122548614","116","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/1557260426112848715?url=https%3A%2F%2Fmedia.tenor.com%2FKRCjm1BxzFQAAAAM%2Fwnowlin-yummy.gif&fb_obo=1&utld=tenor.com&stp=dst-emg0_q75_s220x116_tt6&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&_nc_oc=AdkUBzb5yluDJw6p53zKCzXBnIVt7RiPgjAE1QrVCld1ovKgdJ9R_9IA0WbfNl_gh4k&ccb=13-1&oh=06_Q3-7AaYHRaFZWVJ0pbeZy7RpLif8D3dl7TwSvTUi9PxX07J9&oe=696FFD02&_nc_sid=c97757","220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image","https://external-lax3-1.xx.fbcdn.net/emg1/v/t13/1557260426112848715?url=https%3A%2F%2Fmedia.tenor.com%2FKRCjm1BxzFQAAAAM%2Fwnowlin-yummy.gif&fb_obo=1&utld=tenor.com&stp=dst-gif_fr_q75&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&_nc_oc=AdkUBzb5yluDJw6p53zKCzXBnIVt7RiPgjAE1QrVCld1ovKgdJ9R_9IA0WbfNl_gh4k&ccb=13-1&oh=06_Q3-7AU2o-yPkTNLxTgirumUzodrgIUHOBPFydQ3qW78zEb8N&oe=696FFD02&_nc_sid=9e3c15",,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=1307685311397020",,"2026-01-13T10:18:11.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18xMzA3Njg1MzExMzk3MDIw","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzEzMDc2ODUzMTEzOTcwMjA=","https://www.facebook.com/100044339503810/posts/1429805868507383","1","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid02EY3n9L29Rg3bSo6kBBaq1THfHT8w6ys8UaGMehQ3NrCFBED7Kvs8rpLwNZ94dqjQl","Navneet Kaur Bedi","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/548948384_776129881848439_3502331957525021232_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=fqTWeQCK3wsQ7kNvwHanowp&_nc_oc=AdlRGomkkxztS_RIcExizf1_RphiTSoEiVhSqqRfY6WJWGgSLYVp_XfUzLL0DAUco-o&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfrWoFTc7REWf7rJuJdXm9Nv_eBVtmjmOkHt6a3hDjGxtw&oe=6973EF91","https://www.facebook.com/navneet.kaur.bedi.2025",,"0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=1608895113811080",,"2026-01-13T11:19:35.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18xNjA4ODk1MTEzODExMDgw","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzE2MDg4OTUxMTM4MTEwODA=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","100000205818758","Neha Rathi","https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-1/616826895_26814801134776717_2728596637984285822_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=rycdHSb6eXgQ7kNvwFhjH2R&_nc_oc=Adk799PA2PccWsVJfBTwV1cQDDB1ybMrnaZyC5Q54rtA0XNIpQyELnV05UUDL0CleF0&_nc_zt=24&_nc_ht=scontent-lax7-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_Afrng5LDQ9XbDKMKqPYDITKVOzsEBWQa-Ikp2OjnTl3Yjg&oe=6973EED8","https://www.facebook.com/rathineha82","❤️❤️","0"
,,"GenericAttachmentMedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200","https://mmg.whatsapp.net/m1/v/t24/An8INVrc1_kE0hOQ-DVWG_wg3Dk-QwVKbJSOQiD-68SNqI_za9eP3uWoTfrrsjAq413zP_zKNp8md8wtLkY5YH-WFa_ZdpnwCT88bmkrmwaBOEUBzkijOwsyH6jSRvBlPFcchjwW8Tpy9YuzLHwT?_nc_gid=4OqYkJj2sM00G4wRr0FngQ&_nc_oc=AdnASu50dOyAS2QyoJDIo4E9w9i2YjUzfA485_0d63YjEoA4Wf2l3MFkrP_jzISTTuo&ccb=10-5&oh=01_Q5Aa3gGEFFDdhPf4dcdpEkv8gCC4so5SFaQB9fg5mgMGmj7rng&oe=6995A8F8&_nc_sid=471a72","200",,,,,,,"",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=1542050017047262",,"2026-01-16T05:20:24.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18xNTQyMDUwMDE3MDQ3MjYy","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzE1NDIwNTAwMTcwNDcyNjI=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","100000210175658","Binit Rahawali","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/371771826_7367790979904501_2998601538620409588_n.jpg?stp=c0.0.936.936a_cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=a82IF1vTFbIQ7kNvwFsFntV&_nc_oc=AdkoT29vQLsLEMEqbheEpqrK3w8BR855itHj_pdtKiK7BOVR_1tz1QOS-Qt97G_1uIo&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfruXEYSdR0WPBXek-IA-7wTiTAa92ttUlY5Cprpmd9ang&oe=6973F06D","https://www.facebook.com/binit.gupta3","https://whatsapp.com/channel/0029Vb6vgIgHrDZoa2kMzB0i","0"
,,"Sticker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","83","3","4",,"3076879959034514","80","https://scontent-lax3-1.xx.fbcdn.net/v/t39.1997-6/105357595_3079405562115287_3974640764793776419_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=23dd7b&_nc_ohc=RlCgZCxBssEQ7kNvwEM2FOG&_nc_oc=AdnM02w3AA9OgoRHFNo_LvooqT_0fauB4CHnPP1ISqo6pO_nrcm6PkSttenz4_E14-s&_nc_zt=26&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_Afp0dXzZNZJxFPn2P5ESvoodmvixNk7QLIT0YK6nkIRu0A&oe=6973FF9E","80",,,,,,,,,,,,,"A flaming zabardast meaning fantastic, superb or awesome",,,,,,,,,,"1264199997256403","India Stickers Cohort 3",,,,,,,,"https://scontent-lax3-1.xx.fbcdn.net/v/t39.1997-6/106182469_3079405568781953_775052552541579177_n.png?stp=dst-png_p240x240&_nc_cat=110&ccb=1-7&_nc_sid=ba09c1&_nc_ohc=EfYYkZkvGXoQ7kNvwGmC93o&_nc_oc=AdmuJ5w4XD6egs1vu_XqANS3b9UfVXo7_ufOZ9sKI5cov2jky552lFxUw3zVfUvUj9c&_nc_zt=26&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfpsEsVaKo1376J9-vySRF0JimO0x3nVtJk2Mt8jWyCgQQ&oe=6973E6CB",,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=885337814352233",,"2026-01-13T17:24:12.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M184ODUzMzc4MTQzNTIyMzM=","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzg4NTMzNzgxNDM1MjIzMw==","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid02dfNFkVg7fEFQtqvKS5Wo6tMLvsDwJz4Q9SXrvs9syVku7mKfgS9bu6nRYfwekmpUl","Nargis Deen","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/356212022_230119009845330_8592315107584528963_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=cIpxMRryDAUQ7kNvwGQsFiZ&_nc_oc=AdmJheoaikInhJry3Vs-Gb8dvUnkk56B-XH2twrQCwHuGmeQBUjUDP4Kvp3BpB7tU3c&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfoJAW5NtSFunYxxUhWlHHyyVbwF4wqln7bjM-MGqQozYg&oe=6973F581","https://www.facebook.com/people/Nargis-Deen/pfbid02dfNFkVg7fEFQtqvKS5Wo6tMLvsDwJz4Q9SXrvs9syVku7mKfgS9bu6nRYfwekmpUl/",,"0"
,,"Sticker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","83","1","1",,"3077191939003316","80","https://scontent-lax3-1.xx.fbcdn.net/v/t39.1997-6/106702541_3077191945669982_3472779200166757920_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=23dd7b&_nc_ohc=_u_lWwKe86kQ7kNvwFGAWuy&_nc_oc=AdmGNhnooRCU2BNFhyZHqudt3YLCkffQCgFDYVHAHr5GpVRS6ZRfiOKQFihCwX0ITpM&_nc_zt=26&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfrdvqnL5PatkpZsZKS_6cc9SwvrMDNxm1G8PNfB4qlHXA&oe=6973E25D","80",,,,,,,,,,,,,"A common hand gesture decorated with traditional henna. ",,,,,,,,,,"300321217725349","India Stickers Cohort 2",,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=1381361126811442",,"2026-01-13T14:25:18.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18xMzgxMzYxMTI2ODExNDQy","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzEzODEzNjExMjY4MTE0NDI=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid032cdz91tpVCLQ4xq3E3uGref56XMp1QvTCVzYejQH3yvjMPyXMyN6ptVuEVQ8re6nl","Kiran Sen","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/299270561_798803661434081_4233067754357947909_n.jpg?stp=cp0_dst-jpg_p32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=HrTniNTzDNgQ7kNvwFvKkxL&_nc_oc=Adm2Gf7yhLJh-DE5KPZ-XcIIonjK3TIdL_vqDJbmyhr8QtCycuY4vAWxsYaAQrO2DTU&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfpM5vreGBSVTRhG12Bq5IRbm2BQdxLwS4DqPh_UikpGZQ&oe=6974125D","https://www.facebook.com/kiran.sen.902266",,"0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=1198481379140516",,"2026-01-13T10:58:11.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18xMTk4NDgxMzc5MTQwNTE2","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzExOTg0ODEzNzkxNDA1MTY=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid0ewJZNvXhbbuaYSND2MuSFqMchz7PZ4NKJ41DBcHiHqAkTYtyVH3FgcJkbDHQMUeCl","Aneela Sheikh","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/341083419_757524525777770_8429344469933330246_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=MWxjI7kMA3gQ7kNvwEObXOM&_nc_oc=AdleRxn3YyApZRH5hG7fQsd3l2GOEEXqmFTUcXyEIj8gzMoAlOp4EgA5eth0yCeTjDY&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_Afr5yVgdsaepthTLc3NxFur6o1YGfO3tCko4-mxAb-4Xjw&oe=6973FDAB","https://www.facebook.com/aneela.sheikh.2025","❤️😋😋🥰👌","0"
,,"Sticker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","83","1","1",,"628021053991264","80","https://scontent-lax3-1.xx.fbcdn.net/v/t39.1997-6/70072266_2269008686559151_716039033280528384_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=23dd7b&_nc_ohc=yjEgkVKWQt0Q7kNvwEEnXpd&_nc_oc=AdmibOIxn83KFejCNiFsdY9q6niTSylkZdjxRVQL60FFbsvPNe7789tEeRtSb5hbM2g&_nc_zt=26&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfrzmAvy3kO7l8KJeXgWR9hl4BBfwHGn8IkN2lvOpGdTAg&oe=69740909","80",,,,,,,,,,,,,"Buddy from the movie Elf, a redheaded man wearing a green elf uniform, happily forking spaghetti dripping with syrup into his open mouth with his right hand. His left hand holds a brown bottle of maple syrup. Brown text reads yum yum yum yum.",,,,,,,,,,"364958996964139","Elf",,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=2415373252243002",,"2026-01-13T16:45:04.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M18yNDE1MzczMjUyMjQzMDAy","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzI0MTUzNzMyNTIyNDMwMDI=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","100006751843184","Kiran Sharma","https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-1/471321859_4005766099658412_4944678620380781420_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=afJL9cGKiDkQ7kNvwGAwfJ9&_nc_oc=AdnnLQ1PV3YIb3ATtDiwnZIj1B4u2p_9p_EDdKmZqqeXc0mUQA8Viy4M8KL92hCZLc8&_nc_zt=24&_nc_ht=scontent-lax7-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfrO39ZvY6siJQa2XlcGOO0Ppy_9w11HzDhwmqeckucWXA&oe=697402E8","https://www.facebook.com/people/Kiran-Sharma/100006751843184/",,"0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=4307929549429639",,"2026-01-13T17:25:42.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M180MzA3OTI5NTQ5NDI5NjM5","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzQzMDc5Mjk1NDk0Mjk2Mzk=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid02dfNFkVg7fEFQtqvKS5Wo6tMLvsDwJz4Q9SXrvs9syVku7mKfgS9bu6nRYfwekmpUl","Nargis Deen","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/356212022_230119009845330_8592315107584528963_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=cIpxMRryDAUQ7kNvwGQsFiZ&_nc_oc=AdmJheoaikInhJry3Vs-Gb8dvUnkk56B-XH2twrQCwHuGmeQBUjUDP4Kvp3BpB7tU3c&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfoJAW5NtSFunYxxUhWlHHyyVbwF4wqln7bjM-MGqQozYg&oe=6973F581","https://www.facebook.com/people/Nargis-Deen/pfbid02dfNFkVg7fEFQtqvKS5Wo6tMLvsDwJz4Q9SXrvs9syVku7mKfgS9bu6nRYfwekmpUl/","Lekin Ye Sub Full Of Cholesterol Hai. Jo BP High Ho Jaye Ga.","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/reel/1208531377401857/?comment_id=4730820867144836",,"2026-01-13T10:09:14.000Z","1429805868507383","https://www.facebook.com/100044339503810/posts/1429805868507383","ZmVlZGJhY2s6MTQyOTgwNTg2ODUwNzM4M180NzMwODIwODY3MTQ0ODM2","Y29tbWVudDoxNDI5ODA1ODY4NTA3MzgzXzQ3MzA4MjA4NjcxNDQ4MzY=","https://www.facebook.com/100044339503810/posts/1429805868507383","0","Gur ki mithaas + makhana ka crunch = Lohri perfect treat 💛🔥
Quick snack for Lohri celebration

#chefkunal #food #Lohri #gur #makhana

[ Lohri, chef Kunal, Food, Lohri, Gur Makhana ]","pfbid02czAFtW5vY17L4J8FNvJmw5B7FDA17NcXMbK3Zezta7qatfbZKPaxCbpb4mCgUzxYl","Anjum Gill","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/441067234_7767782283281880_3723354306959022274_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=0gZ2V37U-FcQ7kNvwE62Gov&_nc_oc=AdkZopmdIDA28UYcNNZJN5daBzNKOUHEoofC_8ZwJ30ANA4MErAfmZok0gCS3VZrTa8&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=4OqYkJj2sM00G4wRr0FngQ&oh=00_AfotYWhChEJkMKgRo41HkiVU5HpFaA6ZS8HkpRCOpqs0Ag&oe=6974059E",,"Happy Lohri","0"
